gene_name	mag_id	e_value	gene_callers_id	length
Ribosomal_L22	WA_MAG_00078	2.6e-22	320426	528
Ribosomal_L29	WA_MAG_00078	6.1e-19	320428	201
Ribosomal_S17	WA_MAG_00078	1.7e-24	320431	336
Ribosomal_L14	WA_MAG_00078	3.3e-39	320432	399
Ribosomal_L26	WA_MAG_00078	1.4e-13	320433	426
DUF655	WA_MAG_00078	9e-19	1733628	549
Ribosomal_L5e	WA_MAG_00078	1.4e-14	1041724	282
Ribosomal_L32e	WA_MAG_00078	1.2e-33	1041726	633
Ribosomal_L6	WA_MAG_00078	7.5e-19	1041727	549
Ribosomal_S8	WA_MAG_00078	2.6e-24	1041728	390
ATP-synt_D	WA_MAG_00078	4.9e-41	166728	468
RtcB	WA_MAG_00078	4e-138	166816	1413
tRNA-synt_1c	WA_MAG_00079	2.4e-39	1065541	870
Ribosomal_S7	WA_MAG_00079	8.5e-70	719337	471
tRNA-synt_His	WA_MAG_00079	6.1e-28	1253098	678
SecY	WA_MAG_00079	3.1e-38	204686	516
tRNA-synt_1d	WA_MAG_00079	3.8e-24	1635036	1113
Ribosomal_S15	WA_MAG_00079	3.6e-35	1499638	249
Ribosomal_L13	WA_MAG_00079	1.1e-61	443957	432
Ribosomal_S9	WA_MAG_00079	3e-40	443958	342
Ribosom_S12_S23	WA_MAG_00079	2.2e-44	795884	375
RNase_HII	WA_MAG_00079	2.2e-41	100172	573
tRNA-synt_His	WA_MAG_00079	1.3e-86	810486	939
Adenylsucc_synt	WA_MAG_00079	1.2e-176	810487	1299
NDK	WA_MAG_00079	8.3e-60	1694877	420
RNA_pol_Rpb6	WA_MAG_00079	8.7e-19	465369	282
tRNA-synt_1c	WA_MAG_00079	2.9e-110	1347762	1074
Ham1p_like	WA_MAG_00079	1.4e-57	823431	636
tRNA-synt_1c	WA_MAG_00079	4.3e-53	1003350	1281
TruD	WA_MAG_00079	4e-33	1532109	495
Rib_5-P_isom_A	WA_MAG_00079	7.9e-18	660297	258
TIM	WA_MAG_00079	3.1e-60	846653	699
Ribosomal_L3	WA_MAG_00079	6.3e-19	675269	636
Ribosomal_L4	WA_MAG_00079	3.1e-63	675270	603
Ribosomal_L23	WA_MAG_00079	2.2e-32	675271	297
AdoHcyase	WA_MAG_00079	2.5e-31	1210332	492
Ribosomal_S13	WA_MAG_00079	1.7e-34	154463	357
Ribosomal_S11	WA_MAG_00079	1.8e-53	154464	390
tRNA-synt_1c	WA_MAG_00079	1.9e-43	508125	372
AdoHcyase	WA_MAG_00079	4.6e-96	697643	939
Ribosomal_S9	WA_MAG_00079	8.6e-15	521905	135
AdoHcyase	WA_MAG_00080	2e-139	552036	1314
Ribosomal_S2	WA_MAG_00080	2.3e-80	1450488	600
Ribosomal_S9	WA_MAG_00080	1.1e-48	1450489	387
Ribosomal_L13	WA_MAG_00080	1.5e-58	1450490	456
RNA_pol_Rpb6	WA_MAG_00080	3.9e-09	1462495	324
Ribosomal_L23	WA_MAG_00080	5.2e-29	57169	306
Ribosomal_L4	WA_MAG_00080	1.8e-60	57170	627
Ribosomal_L3	WA_MAG_00080	1.3e-20	57171	615
Adenylsucc_synt	WA_MAG_00080	4.6e-151	271236	1176
NDK	WA_MAG_00080	1.7e-50	1176095	420
RNA_pol_Rpb6	WA_MAG_00080	4.7e-12	1179729	327
Ham1p_like	WA_MAG_00080	1.3e-61	320585	582
Ribosomal_L1	WA_MAG_00080	6.7e-52	1555626	696
TIM	WA_MAG_00080	2.2e-95	1206511	750
Ham1p_like	WA_MAG_00080	2.2e-18	333662	165
tRNA-synt_1c	WA_MAG_00080	4.5e-17	333665	840
Ribosomal_S8	WA_MAG_00080	2.3e-14	689000	144
Ribosomal_L6	WA_MAG_00080	4.7e-36	689001	555
SecY	WA_MAG_00080	7.6e-110	689006	1341
Ribosomal_S13	WA_MAG_00080	4.6e-31	689009	375
Ribosomal_S11	WA_MAG_00080	6e-49	689010	387
Ribosom_S12_S23	WA_MAG_00080	1.1e-16	515247	156
tRNA-synt_His	WA_MAG_00080	1.9e-29	1573693	1053
PPS_PS	WA_MAG_00081	2.3e-55	526692	735
Rib_5-P_isom_A	WA_MAG_00081	1.6e-63	1587295	687
Ribosomal_L1	WA_MAG_00081	1.2e-38	706359	645
DUF357	WA_MAG_00081	1.3e-20	180357	300
Ribosomal_L21e	WA_MAG_00081	4.5e-32	1069117	291
Trm56	WA_MAG_00081	1.6e-35	891786	576
Prefoldin	WA_MAG_00081	1.1e-16	1424972	516
Ribosomal_L3	WA_MAG_00081	8.7e-55	544377	726
Ribosomal_L44	WA_MAG_00081	8.2e-29	1602687	285
Ribosomal_S27e	WA_MAG_00081	8.4e-19	1602688	171
Diphthamide_syn	WA_MAG_00081	1.4e-71	545511	1104
PTH2	WA_MAG_00081	3.2e-38	727939	375
PTH2	WA_MAG_00081	6.9e-39	727940	417
PyrI	WA_MAG_00081	2.2e-32	1090908	480
Ribosomal_S17e	WA_MAG_00081	1.1e-16	561947	192
Ribosomal_L31e	WA_MAG_00081	2.2e-13	561948	276
dsDNA_bind	WA_MAG_00081	9e-21	561949	360
Ribosomal_S19e	WA_MAG_00081	2.6e-29	561950	372
CTP-dep_RFKase	WA_MAG_00081	7.9e-32	392365	447
Ribosomal_S13	WA_MAG_00081	1.1e-39	567815	519
Ribosomal_S11	WA_MAG_00081	1.3e-34	567817	384
Adenylsucc_synt	WA_MAG_00081	2.5e-149	1275641	1287
Ribosomal_S15	WA_MAG_00081	9.8e-16	49454	459
tRNA-synt_1c	WA_MAG_00081	1.5e-63	751581	1698
RNase_HII	WA_MAG_00081	3.6e-37	751582	720
Ribosomal_L15e	WA_MAG_00081	1.2e-76	226751	591
RNA_pol_Rpb6	WA_MAG_00081	3e-13	1651251	252
TIM	WA_MAG_00081	1.5e-08	250334	663
RNA_pol_N	WA_MAG_00081	3.1e-29	957361	258
Ribosomal_S9	WA_MAG_00081	6.7e-34	957362	435
Ribosomal_L13	WA_MAG_00081	9.2e-13	957363	486
DUF359	WA_MAG_00081	8.1e-35	258405	1005
Ribosomal_L32e	WA_MAG_00081	9.7e-13	84984	435
Ribosomal_L6	WA_MAG_00081	1.9e-34	84985	543
Ribosomal_S8	WA_MAG_00081	1.5e-25	84986	390
Archease	WA_MAG_00081	6.2e-14	265117	375
AdoHcyase	WA_MAG_00081	7.8e-42	1681525	462
CarS-like	WA_MAG_00081	1.7e-30	636348	663
DNA_primase_lrg	WA_MAG_00081	1.2e-18	1360718	1140
Ribosomal_S28e	WA_MAG_00081	2.1e-29	305070	225
NDK	WA_MAG_00081	1.4e-53	305072	492
RNA_pol_Rpb6	WA_MAG_00081	3e-13	1361910	252
Ribosomal_S8e	WA_MAG_00081	4.8e-28	1713174	381
RtcB	WA_MAG_00081	4.1e-135	486084	1425
Ribosomal_S3Ae	WA_MAG_00081	1.2e-14	1720907	243
Ribosomal_S2	WA_MAG_00081	1.3e-26	141610	609
tRNA-synt_1d	WA_MAG_00081	5.3e-29	853020	1722
PPS_PS	WA_MAG_00081	1.2e-48	856258	402
Trm56	WA_MAG_00081	1.1e-34	856275	555
AdoHcyase	WA_MAG_00081	6.2e-108	1387144	966
FbpA	WA_MAG_00081	3.5e-61	687740	2118
RNA_pol_L_2	WA_MAG_00081	1.6e-13	1228560	303
TruD	WA_MAG_00081	5.4e-101	1228561	1398
RtcB	WA_MAG_00082	2.7e-136	1433155	1236
Ribosomal_S2	WA_MAG_00082	6.3e-98	1280727	813
tRNA-synt_1c	WA_MAG_00082	4.5e-109	405286	1452
Ham1p_like	WA_MAG_00082	9.5e-60	407695	609
RNase_HII	WA_MAG_00082	1.6e-39	1116620	801
tRNA-synt_1d	WA_MAG_00082	8.8e-81	957775	1260
CarS-like	WA_MAG_00082	5.2e-20	1489014	591
Ribosomal_L13	WA_MAG_00082	4.3e-60	787746	429
Ribosomal_S9	WA_MAG_00082	1.4e-49	787747	396
Ribosomal_L14	WA_MAG_00082	8.2e-54	90097	369
Ribosomal_S17	WA_MAG_00082	3.9e-30	90098	276
Ribosomal_L29	WA_MAG_00082	2.3e-20	90099	225
Ribosomal_L16	WA_MAG_00082	4.9e-19	90100	195
HMG-CoA_red	WA_MAG_00082	4.2e-110	92912	1635
NDK	WA_MAG_00082	2.7e-54	458409	486
TIM	WA_MAG_00082	9.3e-89	140148	753
tRNA-synt_1c	WA_MAG_00082	1.3e-85	1379828	1116
Ribosomal_L1	WA_MAG_00082	3.2e-58	498843	708
Ribosomal_S8	WA_MAG_00082	1.4e-38	507702	345
Ribosomal_L6	WA_MAG_00082	2.9e-33	507703	546
SecY	WA_MAG_00082	5.8e-26	507708	501
tRNA-synt_His	WA_MAG_00082	5.7e-15	684911	408
tRNA-synt_1c	WA_MAG_00083	5.9e-22	1418824	555
TruD	WA_MAG_00083	3.6e-64	194860	1044
Ham1p_like	WA_MAG_00083	1.2e-61	1437999	612
tRNA-synt_His	WA_MAG_00083	1.7e-106	1138788	1173
TIM	WA_MAG_00083	9.9e-89	437455	726
tRNA-synt_1c	WA_MAG_00083	1.6e-91	806601	1086
NDK	WA_MAG_00083	2.3e-59	126034	432
tRNA-synt_His	WA_MAG_00083	1.2e-46	126037	1266
Ribosomal_L6	WA_MAG_00083	4.3e-36	657488	534
Ribosomal_S8	WA_MAG_00083	3.5e-46	657489	399
Ribosomal_L16	WA_MAG_00083	1.4e-52	1194926	414
Ribosomal_L29	WA_MAG_00083	3.2e-26	1194927	198
Ribosomal_S17	WA_MAG_00083	4.1e-32	1194928	261
AdoHcyase	WA_MAG_00083	4.5e-151	842018	1422
Ribosomal_S15	WA_MAG_00083	1.3e-36	1373853	219
Ribosomal_L1	WA_MAG_00083	1.4e-53	847222	663
tRNA-synt_1c	WA_MAG_00083	4.1e-109	1026683	1383
Ribosomal_S9	WA_MAG_00083	3.9e-42	331338	336
Ribosom_S12_S23	WA_MAG_00083	4.2e-30	1738961	237
Ribosomal_L23	WA_MAG_00083	1.4e-34	859555	294
Ribosomal_L4	WA_MAG_00083	5e-66	859556	600
Ribosomal_L3	WA_MAG_00083	2.7e-17	859557	396
RNA_pol_Rpb6	WA_MAG_00084	5.1e-08	357673	351
Ribosom_S12_S23	WA_MAG_00084	5.9e-27	364267	237
Ribosomal_S7	WA_MAG_00084	5.7e-11	364268	123
SecY	WA_MAG_00084	2.4e-106	549705	1347
Ribosomal_L13	WA_MAG_00084	2.8e-55	1608123	432
TIM	WA_MAG_00084	6.6e-75	732257	720
Ribosomal_L13	WA_MAG_00084	6.6e-57	568844	489
Ribosomal_S9	WA_MAG_00084	6.8e-50	568845	387
Ribosomal_S2	WA_MAG_00084	6.6e-87	568846	789
tRNA-synt_His	WA_MAG_00084	1.4e-35	393643	1338
Ham1p_like	WA_MAG_00084	1.6e-62	49397	621
RNase_HII	WA_MAG_00084	2.9e-41	1458686	615
tRNA-synt_1d	WA_MAG_00084	2.9e-47	1283087	1794
tRNA-synt_1c	WA_MAG_00084	3.7e-50	1469405	858
tRNA-synt_1c	WA_MAG_00084	4.9e-109	948386	1710
AdoHcyase	WA_MAG_00084	7e-139	1010192	1320
RNase_HII	WA_MAG_00085	2.8e-30	888909	573
Rib_5-P_isom_A	WA_MAG_00085	4.2e-68	20373	717
Ribosom_S12_S23	WA_MAG_00085	2.4e-43	782524	375
Ribosomal_S7	WA_MAG_00085	2.1e-63	782525	471
AdoHcyase	WA_MAG_00085	4.1e-72	1490800	999
tRNA-synt_His	WA_MAG_00085	3.8e-34	609808	471
Adenylsucc_synt	WA_MAG_00085	2.5e-168	1517301	1188
Ribosomal_S15	WA_MAG_00085	1.2e-33	478954	270
Ribosomal_L1	WA_MAG_00085	9e-56	667321	708
tRNA-synt_1c	WA_MAG_00085	2.2e-40	492172	903
tRNA-synt_1c	WA_MAG_00085	1.2e-83	1376520	1377
Ribosomal_S2	WA_MAG_00085	3.1e-91	1729144	720
Ribosomal_L14	WA_MAG_00085	4e-52	1026906	366
Ribosomal_S17	WA_MAG_00085	6.7e-35	1026907	267
Ribosomal_L29	WA_MAG_00085	8.1e-23	1026908	210
Ribosomal_L16	WA_MAG_00085	9.4e-54	1026909	474
Ribosomal_L22	WA_MAG_00085	2e-32	1026911	366
Ribosomal_S19	WA_MAG_00085	4.6e-40	1026912	276
tRNA-synt_His	WA_MAG_00085	1.7e-14	508214	777
NDK	WA_MAG_00085	3.1e-57	861690	459
tRNA-synt_His	WA_MAG_00085	8.8e-71	1747891	1179
Ham1p_like	WA_MAG_00085	1.6e-58	869400	594
FbpA	WA_MAG_00085	1.1e-81	342705	1716
NDK	WA_MAG_00086	1.3e-52	918756	420
Ribosomal_L23	WA_MAG_00086	3e-27	393689	291
tRNA-synt_1c	WA_MAG_00086	2.3e-70	1490144	639
tRNA-synt_1d	WA_MAG_00086	1.5e-18	94189	927
Ham1p_like	WA_MAG_00086	4.9e-58	977242	615
HMG-CoA_red	WA_MAG_00086	2.7e-43	662199	492
Ribosomal_S2	WA_MAG_00086	6e-89	672132	795
SecY	WA_MAG_00086	2.4e-106	848722	1209
TIM	WA_MAG_00086	1.2e-95	1557995	753
tRNA-synt_His	WA_MAG_00086	1e-13	1225512	504
TIM	WA_MAG_00087	3.7e-79	58055	774
tRNA-synt_1d	WA_MAG_00087	2.2e-41	1472694	1788
RNase_HII	WA_MAG_00087	1.6e-13	1651804	207
Ham1p_like	WA_MAG_00087	2.8e-56	605830	543
RNA_pol_Rpb6	WA_MAG_00087	6.2e-11	290261	408
RNase_HII	WA_MAG_00087	2.9e-40	1378876	612
Ribosomal_S11	WA_MAG_00088	2.4e-43	1592952	393
Ribosomal_S13	WA_MAG_00088	3.9e-32	1592953	378
SecY	WA_MAG_00088	6.2e-110	1592955	1347
Adenylsucc_synt	WA_MAG_00088	3.5e-27	397341	201
Ham1p_like	WA_MAG_00088	1.6e-62	930654	591
HMG-CoA_red	WA_MAG_00088	4.7e-79	771699	1077
AdoHcyase	WA_MAG_00088	4.3e-41	79944	486
Ribosomal_S15	WA_MAG_00088	9.8e-36	464440	270
AdoHcyase	WA_MAG_00088	1.1e-69	1532225	963
RNase_HII	WA_MAG_00088	5.4e-38	321355	603
Ham1p_like	WA_MAG_00089	2.3e-38	883628	348
Ribosomal_S9	WA_MAG_00089	2.9e-07	1317080	96
Ribosomal_L13	WA_MAG_00089	5.7e-58	1317081	432
tRNA-synt_1c	WA_MAG_00089	1.1e-48	612837	804
tRNA-synt_1c	WA_MAG_00089	3e-116	165785	1404
RNase_HII	WA_Bin_00090	2.5e-40	1420760	576
Ribosomal_S15	WA_Bin_00090	1.3e-32	212126	270
HMG-CoA_red	WA_Bin_00090	9.9e-23	78616	312
Ribosomal_L1	WA_Bin_00090	4.8e-53	797768	687
Ribosomal_L14	WA_Bin_00090	1.7e-57	979770	369
Ribosomal_S17	WA_Bin_00090	1.1e-31	979771	258
Ribosomal_L29	WA_Bin_00090	1.1e-19	979772	192
Ribosomal_L16	WA_Bin_00090	5.4e-52	979773	420
Ribosomal_L22	WA_Bin_00090	1.6e-31	979775	405
Ribosomal_S19	WA_Bin_00090	3.3e-39	979776	279
tRNA-synt_1d	WA_Bin_00090	2.4e-48	1513765	1773
RNA_pol_Rpb6	WA_Bin_00090	4e-10	121475	330
AdoHcyase	WA_Bin_00090	4.2e-76	825347	498
Ribosomal_S8	WA_Bin_00090	1.1e-52	1008415	399
Ribosomal_L6	WA_Bin_00090	3.9e-34	1008416	543
SecY	WA_Bin_00090	7.8e-106	1008421	1350
Ribosomal_S13	WA_Bin_00090	2.6e-33	1008423	375
Ribosomal_S11	WA_Bin_00090	3.2e-45	1008424	384
Ribosom_S12_S23	WA_Bin_00090	2.3e-46	518090	375
Ribosomal_S7	WA_Bin_00090	1.5e-62	518091	477
Ribosomal_L3	WA_Bin_00090	1.4e-20	518094	618
Ribosomal_L4	WA_Bin_00090	1.4e-62	518095	630
Ribosomal_L23	WA_Bin_00090	4.5e-31	518096	294
Ribosomal_L13	WA_Bin_00090	1.1e-54	523884	480
Ribosomal_S9	WA_Bin_00090	1.1e-48	523885	393
Ribosomal_S2	WA_Bin_00090	1.1e-89	523886	777
RNA_pol_Rpb6	WA_Bin_00091	1.9e-13	367028	228
Ribosomal_L3	WA_Bin_00091	1.7e-22	894317	633
Ribosomal_S7	WA_Bin_00091	3.1e-61	894321	468
Ribosom_S12_S23	WA_Bin_00091	8.1e-45	894322	369
Ribosomal_L1	WA_Bin_00091	1.4e-52	894327	687
Ribosomal_L3	WA_Bin_00091	3e-22	1264606	522
Ribosomal_L4	WA_Bin_00091	1.5e-52	1264607	621
Ribosomal_L23	WA_Bin_00091	4.7e-31	1264608	288
Ribosomal_S19	WA_Bin_00091	6.9e-40	1264610	264
Ribosomal_L22	WA_Bin_00091	1.2e-34	1264611	348
Ribosomal_L16	WA_Bin_00091	2.7e-52	1264613	414
Ribosomal_L29	WA_Bin_00091	1.1e-22	1264614	213
Ribosomal_S17	WA_Bin_00091	2.7e-31	1264615	264
Ribosomal_L14	WA_Bin_00091	1.8e-57	1264616	369
Ribosomal_S8	WA_Bin_00091	1.1e-46	1264620	399
Ribosomal_L6	WA_Bin_00091	1.5e-33	1264621	552
SecY	WA_Bin_00091	2.1e-112	1264626	1314
Ribosomal_S13	WA_Bin_00091	4.2e-33	1264631	378
RNase_HII	WA_Bin_00091	2.4e-28	937925	525
Ribosomal_S2	WA_Bin_00091	9.1e-91	937930	684
tRNA-synt_His	WA_Bin_00091	1e-40	236562	1173
Ribosomal_L13	WA_Bin_00091	2.8e-57	289408	462
Ribosomal_S9	WA_Bin_00091	4.7e-47	289409	390
Ribosomal_L23	WA_Bin_00093	6.7e-21	185751	168
Ribosomal_L4	WA_Bin_00093	6.3e-64	185752	627
Ribosomal_L3	WA_Bin_00093	1.5e-17	185753	615
Ribosomal_S7	WA_Bin_00093	2.9e-60	185756	471
Ribosom_S12_S23	WA_Bin_00093	6.1e-44	185757	375
Ribosomal_L1	WA_Bin_00093	4e-52	1107489	693
Ribosomal_S15	WA_Bin_00093	6.2e-33	1112240	267
SecY	WA_Bin_00093	8.9e-114	828800	1338
Ribosomal_S13	WA_Bin_00093	1.8e-32	828803	369
Ribosomal_S11	WA_Bin_00093	4.3e-48	828804	381
Ribosomal_S19	WA_Bin_00093	7.8e-39	1711915	267
Ribosomal_L22	WA_Bin_00093	5.1e-32	1711916	402
Ribosomal_L16	WA_Bin_00093	3.9e-55	1711918	420
Ribosomal_L29	WA_Bin_00093	3.3e-19	1711919	204
Ribosomal_S17	WA_Bin_00093	4.8e-34	1711920	258
Ribosomal_L14	WA_Bin_00093	6.6e-56	1711921	369
Ribosomal_S8	WA_Bin_00093	2.3e-53	1711925	399
Ribosomal_L6	WA_Bin_00093	5.2e-32	1711926	552
Ribosomal_S15	WA_Bin_00093	1e-32	1013424	261
Ribosomal_L13	WA_Bin_00093	3.8e-52	1549552	444
Ribosomal_S2	WA_Bin_00093	4.1e-90	859697	753
Ribosomal_S9	WA_Bin_00093	4.1e-49	859698	387
AdoHcyase	WA_Bin_00093	9.8e-141	1401185	1317
tRNA-synt_1d	WA_Bin_00094	3.9e-13	1057093	1293
Ham1p_like	WA_Bin_00094	1.1e-48	1057101	591
RNase_HII	WA_Bin_00094	7.4e-36	1644330	546
Ribosomal_S19	WA_Bin_00094	2.4e-37	250252	273
Ribosomal_L22	WA_Bin_00094	3.3e-35	250253	342
Ribosomal_L16	WA_Bin_00094	1.9e-50	250255	411
Ribosomal_L29	WA_Bin_00094	2.5e-18	250256	207
Ribosomal_S17	WA_Bin_00094	3e-33	250257	294
Ribosomal_L14	WA_Bin_00094	2.2e-55	250258	369
Ribosomal_S8	WA_Bin_00094	3.8e-44	250262	396
Ribosomal_L6	WA_Bin_00094	2.4e-38	250263	540
SecY	WA_Bin_00094	1.7e-104	250268	1293
Ribosomal_S13	WA_Bin_00094	7.6e-35	250269	357
Ribosomal_S11	WA_Bin_00094	1.4e-51	250270	390
Rib_5-P_isom_A	WA_Bin_00094	9.1e-51	782747	639
Ribosom_S12_S23	WA_Bin_00094	1.4e-42	1712416	372
Ribosomal_S7	WA_Bin_00094	1.2e-70	1712417	471
Ribosomal_L3	WA_Bin_00094	4e-17	1712420	606
Ribosomal_L4	WA_Bin_00094	5.3e-66	1712421	615
Ribosomal_L23	WA_Bin_00094	2e-32	1712422	297
Ribosomal_L1	WA_Bin_00094	4.9e-42	840181	585
Adenylsucc_synt	WA_Bin_00094	2.5e-162	1726822	1218
NDK	WA_Bin_00094	1.6e-58	675141	420
tRNA-synt_His	WA_Bin_00094	2.5e-44	675146	1248
Ribosomal_S7	WA_Bin_00094	2.5e-37	513596	264
Ribosom_S12_S23	WA_Bin_00094	7.4e-44	513597	372
RNA_pol_Rpb6	WA_Bin_00094	1e-16	1049700	270
tRNA-synt_1c	WA_Bin_00095	4e-104	530822	1659
Ribosomal_S17	WA_Bin_00095	1.5e-33	1425052	267
Ribosomal_L29	WA_Bin_00095	1.9e-25	1425053	192
Ribosomal_L16	WA_Bin_00095	1.9e-50	1425054	414
Ribosomal_L22	WA_Bin_00095	5.3e-36	1425056	339
Ribosomal_S19	WA_Bin_00095	1.2e-36	1425057	276
Ribosomal_L23	WA_Bin_00095	5e-31	1425059	297
Ribosomal_L4	WA_Bin_00095	5.9e-67	1425060	567
Ribosomal_L3	WA_Bin_00095	1.5e-21	1425061	570
Ribosomal_L13	WA_Bin_00095	1.2e-60	896581	429
Ribosomal_S9	WA_Bin_00095	2.6e-47	896582	393
RNase_HII	WA_Bin_00095	1.7e-21	734225	387
Ribosomal_L3	WA_Bin_00095	3.8e-21	37857	660
Ribosomal_L4	WA_Bin_00095	2.5e-67	37858	618
Ribosomal_L23	WA_Bin_00095	3.5e-20	37859	180
Ribosomal_S17	WA_Bin_00095	2.2e-10	567711	111
Ribosomal_L14	WA_Bin_00095	7.8e-57	567712	369
Ribosomal_S8	WA_Bin_00095	2.1e-49	567716	396
Ribosomal_L6	WA_Bin_00095	5.8e-36	567717	528
SecY	WA_Bin_00095	7.1e-116	567722	1326
Ribosomal_S13	WA_Bin_00095	4.9e-34	567723	357
tRNA-synt_1c	WA_Bin_00095	1.5e-43	1099382	879
RNA_pol_Rpb6	WA_Bin_00095	5.1e-20	572927	258
Ham1p_like	WA_Bin_00095	1.1e-58	1119363	597
Ribosomal_S2	WA_Bin_00095	1.3e-96	1303176	885
Ribosomal_L1	WA_Bin_00095	1.2e-53	267865	696
tRNA-synt_His	WA_Bin_00095	3e-51	1334493	1164
Ribosomal_S7	WA_Bin_00095	4.2e-70	995997	471
Ribosom_S12_S23	WA_Bin_00095	1.2e-44	995998	372
Ham1p_like	WA_Bin_00097	3.1e-57	1251853	615
tRNA-synt_1c	WA_Bin_00097	2.5e-104	1429785	1677
Adenylsucc_synt	WA_Bin_00097	1e-128	1080474	1041
Ribosomal_L1	WA_Bin_00097	3.8e-56	245410	711
Ribosomal_S7	WA_Bin_00097	1.8e-68	245415	471
Ribosomal_S11	WA_Bin_00097	4e-28	1180784	261
Ribosomal_S13	WA_Bin_00097	1.6e-37	1180785	333
SecY	WA_Bin_00097	3.7e-120	1180787	1347
Ribosomal_L6	WA_Bin_00097	1e-37	1180792	534
Ribosomal_S8	WA_Bin_00097	3.5e-50	1180793	405
Ribosomal_L14	WA_Bin_00097	1.3e-57	1180797	369
Ribosomal_S17	WA_Bin_00097	4.3e-31	1180798	237
Ribosomal_L29	WA_Bin_00097	6.6e-26	1180799	213
Ribosomal_L16	WA_Bin_00097	2.3e-51	1180800	417
Ribosomal_L22	WA_Bin_00097	3e-36	1180802	381
Ribosomal_S19	WA_Bin_00097	2.1e-18	1180803	135
NDK	WA_Bin_00097	2.7e-52	138223	423
Ribosomal_L3	WA_Bin_00097	3.5e-16	165765	870
Ribosomal_L4	WA_Bin_00097	3.5e-63	165766	618
Ribosomal_L23	WA_Bin_00097	9.8e-29	165767	330
Ribosomal_L1	WA_Bin_00098	1.4e-39	906756	486
tRNA-synt_1c	WA_Bin_00098	6.3e-97	397558	1677
Ribosomal_L3	WA_Bin_00098	2.4e-19	586169	579
Ribosomal_L4	WA_Bin_00098	5.8e-64	586170	633
Ribosomal_L23	WA_Bin_00098	1.1e-30	586171	291
Ribosomal_L29	WA_Bin_00098	1.1e-20	776336	195
Ribosomal_S17	WA_Bin_00098	2.7e-31	776337	258
Ribosomal_L14	WA_Bin_00098	5.5e-58	776338	369
Ribosomal_S8	WA_Bin_00098	2e-52	776342	402
Ribosomal_L6	WA_Bin_00098	6.6e-35	776343	543
NDK	WA_Bin_00098	1.2e-51	619772	396
HMG-CoA_red	WA_Bin_00098	4.1e-46	95407	762
SecY	WA_Bin_00098	1.4e-58	279670	705
Ribosomal_S13	WA_Bin_00098	1.9e-35	279672	375
Ribosomal_S11	WA_Bin_00098	8.9e-47	279673	384
tRNA-synt_His	WA_Bin_00098	1.1e-27	996160	981
tRNA-synt_1c	WA_Bin_00098	2.8e-33	1700052	882
tRNA-synt_1d	WA_Bin_00098	4.1e-45	469679	1773
RNase_HII	WA_Bin_00098	4.3e-37	1379590	507
Ribosomal_L13	WA_Bin_00098	8.8e-57	853696	456
Ribosomal_S9	WA_Bin_00098	4.5e-49	853697	387
Ribosomal_S2	WA_Bin_00098	9.4e-90	853698	804
Ribosomal_S19	WA_Bin_00098	2.7e-38	1751391	279
Ribosomal_L22	WA_Bin_00098	9.7e-31	1751392	405
Ribosomal_L16	WA_Bin_00098	9e-52	1751394	420
Ribosomal_L14	WA_Bin_00099	4.3e-58	1276915	369
Ribosomal_S17	WA_Bin_00099	2.4e-31	1276916	231
Ribosomal_L29	WA_Bin_00099	1.2e-27	1276917	201
Ribosomal_L16	WA_Bin_00099	3e-52	1276920	414
Ribosomal_L22	WA_Bin_00099	1.1e-31	1276922	381
Ribosomal_S19	WA_Bin_00099	3.9e-36	1276923	279
Ribosomal_L23	WA_Bin_00099	5.1e-35	1276925	297
Ribosomal_L4	WA_Bin_00099	3e-61	1276926	618
Ribosomal_L3	WA_Bin_00099	5.8e-17	1276927	726
AdoHcyase	WA_Bin_00099	1.4e-147	128468	1389
tRNA-synt_1c	WA_Bin_00099	2.3e-50	655200	546
Ribosomal_S2	WA_Bin_00099	5.5e-93	153130	804
Ribosomal_L6	WA_Bin_00105	3.4e-27	3272	432
Ribosomal_L1	WA_Bin_00105	2.4e-19	1059067	255
Ribosomal_L3	WA_Bin_00105	2.7e-20	1416579	630
Ribosomal_L4	WA_Bin_00105	3.5e-53	1416580	534
Ribosomal_L1	WA_Bin_00105	3.4e-54	747404	639
Ribosomal_S2	WA_Bin_00105	1.2e-21	1638533	390
Ribosomal_S2	WA_Bin_00105	1.4e-90	1116483	843
Ribosomal_S9	WA_Bin_00105	5.6e-50	1116484	387
Ribosomal_L13	WA_Bin_00105	1.1e-57	1116485	450
Ribosomal_S11	WA_Bin_00105	3.1e-47	591313	387
Ribosomal_S13	WA_Bin_00105	2.4e-33	591314	366
tRNA-synt_1c	WA_Bin_00105	7.1e-81	124209	1461
SecY	WA_Bin_00105	5.3e-101	482307	1356
Ribosomal_S7	WA_Bin_00105	3.3e-52	341189	426
Ribosomal_S11	WA_Bin_00105	2.9e-27	1398509	207
Ribosomal_L22	WA_Bin_00105	6.7e-30	1052599	399
Ribosomal_S19	WA_Bin_00105	2.1e-39	1052600	282
